Age,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Stress_Level (1-10),Sleep_Hours_per_Night,Gender_Male,Department_CS,Department_Engineering,Department_Mathematics,Extracurricular_Activities_Yes,Internet_Access_at_Home_Yes,Parent_Education_Level_High School,Parent_Education_Level_Master's,Parent_Education_Level_PhD,Parent_Education_Level_Unknown,Family_Income_Level_Low,Family_Income_Level_Medium
0.5,0.32326465293058626,0.4640773462243708,0.223111555777889,0.03220644128825767,0.4832966593318664,0.376,0.347,0.22845840029669917,D,0.8560000000000001,0.2222222222222222,0.3599999999999999,False,False,False,False,False,True,False,False,False,True,False,True
1.0,0.3514702940588119,0.27604600766794474,0.21077205269301313,0.7435487097419486,0.9463892778555714,0.139,0.42680000000000007,0.3584666044797089,D,0.736,0.1111111111111111,0.30000000000000004,False,False,False,False,True,True,False,True,False,False,True,False
0.16666666666666652,0.06321264252850578,0.18003000500083344,0.558946139736535,0.2588517703540709,0.2966593318663733,0.203,0.4790000000000001,0.3264702907427597,D,0.34,0.6666666666666665,0.09999999999999998,True,True,False,False,True,False,True,False,False,False,False,True
0.833333333333333,0.9859971994398882,0.5567594599099852,0.9501417375354342,0.124224844968994,0.2060412082416483,0.7809999999999999,0.7390000000000001,0.6542442598815452,C,0.8959999999999999,0.7777777777777777,0.19999999999999996,False,False,True,False,True,True,False,False,False,False,False,False
0.33333333333333304,0.031406281256251445,0.8429738289714952,0.6088044022011005,0.6993398679735947,0.8971794358871774,0.161,0.35199999999999987,0.5715393519819283,C,0.6640000000000001,0.8888888888888888,0.9800000000000002,True,True,False,False,False,True,False,True,False,False,True,False
0.16666666666666652,0.662332466493299,0.1528588098016337,0.3033183258295815,0.8431686337267457,0.14882976595319075,0.31200000000000006,0.4066000000000001,0.304543768754425,D,0.448,0.0,0.28,False,False,True,False,True,False,False,False,False,False,False,False
0.6666666666666665,0.3710742148429689,0.03267211201866982,0.638652659663165,0.019803960792158515,0.686737347469494,0.28500000000000003,0.9059999999999999,0.4802481484395196,C,0.068,0.8888888888888888,0.52,True,False,False,False,False,True,False,True,False,False,True,False
0.833333333333333,0.6459291858371676,0.24687447907984672,0.6249791562447891,0.23364672934586928,0.3000600120024006,0.049,0.7525999999999999,0.4333157261825822,D,0.732,0.1111111111111111,0.54,False,False,False,True,True,True,False,False,True,False,True,False
0.33333333333333304,0.3560712142428488,0.9798299716619439,0.5971318992829746,0.9453890778155634,0.5679135827165434,0.462,0.02279999999999993,0.5225952190966408,C,0.37600000000000006,0.2222222222222222,0.56,False,False,True,False,True,False,False,True,False,False,False,False
0.6666666666666665,0.67373474694939,0.8289714952492084,0.15941303985325994,0.3852770554110825,0.6163232646529309,0.766,0.8119999999999998,0.5558614954090288,C,0.304,0.7777777777777777,0.040000000000000036,False,False,True,False,False,False,False,False,True,False,False,False
0.16666666666666652,0.7291458291658333,0.5959326554425739,0.6346506586626646,0.9387877575515107,0.41748349669934015,0.022000000000000002,0.99,0.7162251767270928,B,0.288,0.1111111111111111,0.78,True,True,False,False,True,True,False,True,False,False,True,False
0.5,0.6905381076215245,0.9293215535922654,0.430215107553777,0.2742548509701941,0.9751950390078017,0.113,0.9398,0.6587284640195998,C,0.008000000000000007,0.6666666666666665,0.74,True,False,False,False,False,False,False,True,False,False,False,True
0.6666666666666665,0.11382276455291085,0.4454075679279881,0.018509254627313676,0.21804360872174433,0.1318263652730547,0.72,0.8360000000000001,0.35109407837804407,D,0.744,0.7777777777777777,0.9800000000000002,True,False,False,True,False,True,False,False,True,False,True,False
0.0,0.6567313462692541,0.9834972495415903,0.5399366349841588,0.2142428485697141,0.39147829565913184,0.5940000000000001,0.6292,0.5802942267276547,C,0.14399999999999996,1.0,0.18000000000000005,False,True,False,False,True,False,False,False,False,True,False,False
0.5,0.279855971194239,0.2963827304550759,0.9896614974153743,0.08521704340868186,0.430486097219444,0.715,0.2782,0.4707627642477439,C,0.52,0.4444444444444445,0.56,True,True,False,False,False,True,False,False,False,False,False,False
0.5,0.02860572114422899,0.24037339556592774,0.3496748374187093,0.8965793158631725,0.6311262252450491,0.23,0.6544000000000001,0.47539307027500866,C,0.016000000000000014,0.2222222222222222,0.8,True,False,False,True,True,False,True,False,False,False,False,True
0.16666666666666652,0.4146829365873175,0.6381063510585099,0.9658162414540605,0.9799959991998399,0.40728145629125834,0.8039999999999999,0.6956,0.8307802964744486,B,0.6279999999999999,0.8888888888888888,0.11999999999999988,True,False,False,False,True,False,False,True,False,False,False,True
0.16666666666666652,0.4334866973394682,0.3782297049508252,0.09604802401200607,0.9547909581916385,0.09701940388077634,0.48,0.2816000000000001,0.2700075298665976,D,0.36799999999999994,0.7777777777777777,0.78,True,False,False,True,True,True,True,False,False,False,True,False
0.33333333333333304,0.467093418683737,0.6264377396232705,0.7326996831749208,0.8521704340868175,0.9475895179035809,0.61,0.25540000000000007,0.6188089324447339,C,0.6320000000000001,0.2222222222222222,0.26,True,True,False,False,False,True,False,False,False,True,True,False
0.33333333333333304,0.7047409481896381,0.30505084180696784,0.11422377855594468,0.8469693938787759,0.4160832166433288,0.092,0.397,0.27431191629485596,D,0.08800000000000002,0.7777777777777777,0.28,True,True,False,False,False,False,False,True,False,False,False,True
0.0,0.3086617323464693,0.6181030171695283,0.2734700683675171,0.661132226445289,0.34266853370674144,0.20500000000000002,0.6412,0.4467570999898851,C,0.26799999999999996,0.2222222222222222,0.94,True,False,True,False,False,True,False,False,True,False,True,False
0.5,0.3150630126025207,0.275712618769795,0.5709521427380357,0.8263652730546112,0.44688937787557537,0.7730000000000001,0.29300000000000015,0.4637498735656729,C,0.11199999999999999,0.5555555555555556,0.31999999999999984,True,False,False,True,True,True,False,False,True,False,False,False
1.0,0.06041208241648355,0.05100850141690294,0.5929631482407869,0.20844168833766763,0.21664332866573321,0.22399999999999998,0.5556000000000001,0.32253677834095673,D,0.6479999999999999,0.0,0.5800000000000001,True,False,False,True,True,True,False,True,False,False,True,False
0.0,0.6867373474694942,0.9123187197866314,0.7753876938469235,0.38807761552310494,0.10022004400880191,0.09300000000000001,0.8992,0.6765416558963349,B,0.10799999999999998,0.3333333333333333,0.44000000000000017,True,False,False,True,True,False,False,False,True,False,True,False
0.0,0.5677135427085418,0.8833138856476079,0.6154744038686011,0.6409281856371276,0.1486297259451892,0.5970000000000001,0.29520000000000013,0.5178412883938908,C,0.6159999999999999,0.7777777777777777,0.08000000000000007,False,True,False,False,False,True,False,False,False,True,False,True
1.0,0.34926985397079435,0.970995165860977,0.5937968984492248,0.8749749949989998,0.16663332666533304,0.5479999999999999,0.966,0.7903999820182288,B,0.136,0.5555555555555556,0.9600000000000002,False,False,False,False,False,False,False,False,False,False,False,False
1.0,0.7051410282056414,0.7166194365727621,0.9126229781557444,0.6605321064212843,0.19763952790558137,0.608,0.47340000000000004,0.6543903617707547,C,0.9440000000000002,0.4444444444444445,0.21999999999999997,True,True,False,False,True,True,False,False,False,False,True,False
1.0,0.5373074614922988,0.6827804634105685,0.45222611305652816,0.8391678335667134,0.4200840168033608,0.618,0.10099999999999998,0.4230661167241707,D,0.416,0.5555555555555556,0.26,False,False,True,False,True,True,False,False,False,True,True,False
0.16666666666666652,0.4690938187637528,0.5590931821970331,0.22527930631982662,0.474094818963793,0.6239247849569916,0.5,0.05499999999999994,0.2541723327976264,D,0.12799999999999995,0.6666666666666665,0.3800000000000001,False,True,False,False,False,True,False,False,True,False,False,False
0.0,0.5113022604520905,0.12602100350058354,0.1617475404368851,0.7175435087017406,0.6289257851570316,0.49400000000000005,0.33860000000000023,0.2817069196102451,D,0.03999999999999998,0.0,0.5,True,True,False,False,False,False,False,False,False,False,False,False
0.0,0.6363272654530907,0.1891981996999501,0.4000333500083375,0.9801960392078417,0.0,0.924,0.2587999999999999,0.36980635880376234,D,0.328,0.2222222222222222,0.14,True,True,False,False,False,False,False,False,True,False,False,False
0.6666666666666665,0.6599319863972797,0.2895482580430072,0.7130231782557945,0.15343068613722766,0.9211842368473695,0.534,0.8437999999999999,0.6131446745861382,C,0.8920000000000001,0.0,0.6199999999999999,True,False,True,False,False,True,False,False,True,False,True,False
1.0,0.288857771554311,0.8903150525087515,0.0423545105886276,0.9271854370874175,0.8229645929185838,0.617,0.7376,0.6015464323042516,C,0.14399999999999996,0.8888888888888888,0.52,False,False,False,True,True,False,True,False,False,False,False,True
1.0,0.14062812562512517,0.17302883813969006,0.1288977822244456,0.5225045009001803,0.9641928385677137,0.267,0.8846,0.44352038121354487,C,0.792,0.3333333333333333,0.30000000000000004,True,False,False,False,False,True,False,False,False,False,True,False
0.33333333333333304,0.15643128625725167,0.9229871645274215,0.10605302651325665,0.6433286657331467,0.3600720144028806,0.8710000000000001,0.5892,0.5082772339540791,C,0.416,0.1111111111111111,0.7,False,False,False,False,False,False,False,False,True,False,True,False
0.33333333333333304,0.6393278655731147,0.5229204867477915,0.5854593963648491,0.877975595119024,0.6649329865973195,0.024,0.4354,0.515672237269468,C,0.804,0.4444444444444445,0.52,True,False,True,False,True,True,True,False,False,False,False,False
0.5,0.8727745549109824,0.7156192698783133,0.2427880606970152,0.4096819363872777,0.16803360672134438,0.557,0.27059999999999995,0.3087470077209227,D,0.8760000000000001,0.1111111111111111,0.8399999999999999,False,False,False,True,True,False,False,False,False,True,False,False
0.33333333333333304,0.40928185637127434,0.11018503083847309,0.1662497915624479,0.4186837367473497,0.8171634326865373,0.384,0.5831999999999999,0.320907180345924,D,0.996,0.6666666666666665,0.8600000000000001,False,False,False,True,True,True,False,False,False,False,True,False
0.833333333333333,0.1694338867773555,0.26904484080680124,0.5929631482407869,0.5273054610922185,0.16143228645729146,0.604,0.6180000000000001,0.4779217568190248,C,0.068,0.3333333333333333,0.9800000000000002,True,False,True,False,True,False,False,False,False,True,False,False
0.5,0.7565513102620525,0.9586597766294385,0.7615474403868603,0.019203840768153846,0.3260652130426085,0.36,0.39300000000000024,0.503793029816024,C,0.796,0.4444444444444445,0.05999999999999994,True,True,False,False,False,True,False,False,False,True,True,False
1.0,0.8323664732946592,0.26621103517252875,0.33216608304152073,0.49669933986797377,0.4908981796359275,0.718,0.9366000000000001,0.5415547488733299,C,0.068,0.8888888888888888,0.40000000000000013,False,False,False,True,True,True,False,True,False,False,False,False
0.6666666666666665,0.8805761152230449,0.2965494249041507,0.5782891445722862,0.2910582116423286,0.5947189437887579,0.02,0.6400000000000001,0.42919115746412073,D,0.316,0.1111111111111111,0.5,False,False,False,False,False,True,False,False,False,False,False,True
0.33333333333333304,0.6067213442688539,0.19769961660276714,0.09804902451225617,0.9281856371274257,0.559711942388478,0.406,0.8374000000000001,0.4607491655334406,C,0.6479999999999999,0.4444444444444445,0.24,True,False,True,False,False,False,False,False,False,True,True,False
0.6666666666666665,0.8607721544308864,0.12902150358393072,0.9354677338669335,0.08781756351270276,0.10202040408081636,0.8310000000000001,0.6204000000000001,0.5105923869677114,C,0.448,0.3333333333333333,0.9199999999999999,True,False,False,False,False,True,False,False,False,True,True,False
0.33333333333333304,0.015203040608121832,0.23337222870478413,0.33683508420877106,0.4594918983796761,0.4216843368673735,0.25,0.3166,0.2608031108463795,D,0.5640000000000001,0.2222222222222222,0.08000000000000007,False,True,False,False,True,False,False,False,False,True,False,False
0.33333333333333304,0.10702140428085638,0.642440406734456,0.9978322494580623,0.9475895179035809,0.9231846369273857,0.053000000000000005,0.7365999999999999,0.8243742905629416,B,0.968,0.0,0.41999999999999993,True,False,True,False,True,True,False,False,True,False,True,False
0.6666666666666665,0.09241848369673944,0.45540923487247875,0.9789894947473736,0.9011802360472094,0.8725745149029809,0.49700000000000005,0.23019999999999996,0.6458490205554117,C,0.8200000000000001,0.5555555555555556,0.18000000000000005,False,False,False,False,False,False,False,False,False,False,True,False
0.0,0.7125425085017003,0.5539256542757127,0.7790561947640486,0.7015403080616123,0.5909181836367277,0.9770000000000001,0.5966,0.7105833960822214,B,0.36399999999999993,0.6666666666666665,0.6800000000000002,True,False,False,False,False,True,False,False,False,False,True,False
0.0,0.06941388277655536,0.12235372562093694,0.01984325496081385,0.5895179035807163,0.5725145029005803,0.064,0.4024000000000001,0.17841288393890675,F,0.6000000000000001,0.0,0.7,True,True,False,False,True,False,False,False,False,False,False,False
0.0,0.49629925985197043,0.8023003833972329,0.5436051359012839,0.280856171234247,0.11162232446489306,0.07,0.14980000000000016,0.30413917890738285,D,0.048000000000000015,0.5555555555555556,0.8800000000000001,True,False,True,False,True,True,False,False,False,False,False,False
0.833333333333333,0.4726945389077817,0.7842973828971496,0.08671002167750541,0.36707341468293664,0.20024004800960205,0.595,0.4132,0.3188280380763997,D,0.452,0.0,0.40000000000000013,False,False,False,True,False,True,False,False,False,False,True,False
0.0,0.31066213242648555,0.0216702783797299,0.8954477238619309,0.09021804360872188,0.25265053010602134,0.25,0.31020000000000003,0.32284022072623886,D,0.6079999999999999,0.5555555555555556,0.78,True,False,False,True,True,True,False,False,False,True,False,True
0.33333333333333304,0.8703740748149631,0.38356392732122013,0.7898949474737367,0.786357271454291,0.4882976595319064,0.41000000000000003,0.11220000000000008,0.4555007361287493,C,0.716,0.3333333333333333,0.54,False,False,False,False,True,False,True,False,False,False,False,True
1.0,0.17023404680936216,0.06884480746791144,0.9726529931632484,0.32386477295459093,0.7315463092618524,0.8310000000000001,0.8238000000000001,0.6900504613448117,B,0.9000000000000001,0.5555555555555556,0.8200000000000001,True,True,False,False,False,True,False,True,False,False,True,False
0.16666666666666652,0.35227045409081836,0.7922987164527422,0.6084709021177255,0.6679335867173437,0.4608921784356874,0.19899999999999998,0.49860000000000015,0.5605592330774676,C,0.284,0.0,0.08000000000000007,False,False,False,False,True,False,False,False,False,False,False,True
0.6666666666666665,0.7741548309661932,0.7374562427071178,0.5222611305652827,0.3576715343068615,0.12602520504100823,0.7190000000000001,0.3463999999999998,0.43762011261084033,C,0.9040000000000001,0.0,0.45999999999999996,False,True,False,False,False,False,False,False,True,False,True,False
1.0,0.030206041208241885,0.9021503583930657,0.5190928797732199,0.4644928985797161,0.439487897579516,0.504,0.5050000000000001,0.5524000044954427,C,0.6599999999999999,0.2222222222222222,0.15999999999999992,True,False,False,True,True,False,True,False,False,False,False,False
0.16666666666666652,0.6729345869173837,0.23637272878813143,0.3865265966316491,0.5551110222044411,0.16263252650530124,0.905,0.7546000000000002,0.48645185942750535,C,0.07600000000000001,0.5555555555555556,0.8,False,False,False,False,False,True,False,False,True,False,False,True
1.0,0.8163632726545309,0.4564094015669278,0.46873436718359196,0.801960392078416,0.7513502700540109,0.973,0.018199999999999994,0.4257746209779836,D,0.37999999999999995,0.2222222222222222,0.15999999999999992,False,False,False,False,False,False,False,False,False,True,False,True
0.833333333333333,0.9321864372874578,0.18453075512585437,0.6354844088711022,0.21124224844969008,0.16663332666533304,0.485,0.5468000000000002,0.38509086413648164,D,0.4759999999999999,0.6666666666666665,0.0,False,True,False,False,True,False,False,True,False,False,True,False
0.16666666666666652,0.8761752350470096,0.3712285380896818,0.933299983324996,0.3988797759551912,0.4826965393078615,0.585,0.47919999999999985,0.5787994920149699,C,0.35200000000000004,0.3333333333333333,0.9199999999999999,False,False,True,False,True,False,False,False,False,True,True,False
0.5,0.31926385277055425,0.522253708951492,0.5959646489911623,0.13002600520104024,0.6935387077415485,0.746,0.8930000000000002,0.6316546600883353,C,0.11599999999999999,0.8888888888888888,0.4800000000000002,True,True,False,False,True,False,False,False,False,True,False,False
0.0,0.5863172634526905,0.0533422237039507,0.8574287143571786,0.07581516303260649,0.22824564912982592,0.319,0.556,0.40189258139561024,D,0.552,0.6666666666666665,0.9800000000000002,True,False,True,False,False,True,False,False,False,False,False,True
0.833333333333333,0.07701540308061627,0.7149524920820138,0.8630982157745539,0.6047209441888379,0.07601520304060805,0.227,0.13739999999999997,0.45818676316883766,C,0.132,0.3333333333333333,0.45999999999999996,True,False,False,True,True,True,False,False,True,False,False,True
1.0,0.25765153030606136,0.5434239039839974,0.5189261297315324,0.18903780756151245,0.5633126625325064,0.965,0.38860000000000006,0.45983883837759465,C,0.9159999999999999,0.8888888888888888,0.6000000000000001,False,False,False,False,False,False,False,False,False,False,False,True
0.33333333333333304,0.09401880376075233,0.829138189698283,0.3475070868767718,0.05981196239247866,0.05421084216843375,0.433,0.621,0.39944256509963005,D,0.8640000000000001,0.4444444444444445,0.74,False,False,False,False,False,False,False,False,False,True,False,True
0.0,0.3150630126025207,0.2718786464410736,0.63965315991329,0.8971794358871774,0.5879175835167034,0.002,0.04600000000000004,0.34398004023421236,D,0.4759999999999999,0.3333333333333333,0.28,True,True,False,False,True,False,False,True,False,False,True,False
0.0,0.8751750350070018,0.9034839139856645,0.4458896114724029,0.5345069013802761,0.7535507101420285,0.8380000000000001,0.8846,0.7406129536182695,B,0.068,0.1111111111111111,0.14,True,True,False,False,False,False,True,False,False,False,False,False
0.16666666666666652,0.3470694138827768,0.9988331388564762,0.08137402034350516,0.13462692538507715,0.32946589317863584,0.6,0.06780000000000008,0.21987210465390716,D,0.552,0.8888888888888888,0.6599999999999999,False,False,False,True,False,False,False,False,False,True,False,True
0.5,0.561712342468494,0.9194865810968496,0.3778555944638986,0.05341068213642752,0.4884976995399082,0.16899999999999998,0.03059999999999996,0.24693466997830948,D,0.5920000000000001,1.0,0.52,True,False,False,True,False,False,False,False,False,True,False,False
0.0,0.43328665733146643,0.7779629938323056,0.9943304985826247,0.11982396479295865,0.928985797159432,0.03,0.0020000000000000018,0.4614796749794894,C,0.8880000000000001,0.7777777777777777,0.8200000000000001,True,False,True,False,True,False,False,False,False,True,True,False
1.0,0.4588917783556714,0.8124687447907986,0.048357512089377996,0.4714942988597719,0.47129425885177056,0.29100000000000004,0.6838,0.41672754245383725,D,0.068,0.5555555555555556,0.040000000000000036,False,False,False,True,True,False,False,False,True,False,True,False
1.0,0.969593918783757,0.5737622937156195,0.696848424212106,0.6685337067413484,0.9967993598719744,0.9279999999999999,0.45599999999999996,0.6740242079591814,B,0.692,0.0,0.54,True,False,False,True,True,True,True,False,False,False,True,False
0.6666666666666665,0.2960592118423686,0.19019836639439902,0.8414207103551776,0.6413282656531307,0.15703140628125634,0.9329999999999999,0.1028,0.4276964227514355,D,0.5640000000000001,0.7777777777777777,0.18000000000000005,False,False,False,True,True,False,False,True,False,False,False,False
0.6666666666666665,0.6273254650930189,0.6771128521420238,0.6488244122061031,0.1444288857771554,0.7091418283656734,0.311,0.8562000000000001,0.6236752492161073,C,0.176,0.3333333333333333,0.6199999999999999,True,False,False,True,True,False,False,False,False,True,False,False
0.0,0.41988397679535927,0.7129521586931156,0.5697848924462232,0.6335267053410685,0.6527305461092219,0.836,0.2028000000000001,0.5190887737556051,C,0.12,0.0,0.76,False,False,True,False,True,False,True,False,False,False,False,True
0.16666666666666652,0.06101220244048822,0.9854975829304886,0.7076871769217943,0.404880976195239,0.8725745149029809,0.44200000000000006,0.3263999999999998,0.6042436979512018,C,0.692,0.2222222222222222,0.26,False,False,False,True,True,True,False,False,False,True,False,False
0.16666666666666652,0.4892978595719144,0.5414235705950994,0.42938135734533933,0.4648929785957192,0.09241848369673944,0.654,0.17779999999999996,0.31681632744804955,D,0.34,0.5555555555555556,0.4800000000000002,False,False,True,False,True,True,True,False,False,False,False,False
0.33333333333333304,0.8133626725345071,0.271378563093849,0.0912122728030682,0.8015603120624124,0.28025605121024233,0.334,0.9268000000000001,0.44265500848514816,C,1.0,0.1111111111111111,0.41999999999999993,False,True,False,False,False,False,True,False,False,False,False,True
0.833333333333333,0.09861972394478902,0.6837806301050176,0.9626479906619976,0.33246649329865985,0.1322264452890578,0.516,0.7580000000000002,0.687577967835107,B,0.8959999999999999,0.7777777777777777,0.76,False,False,False,False,False,False,False,False,True,False,True,False
0.833333333333333,0.06941388277655536,0.9794965827637943,0.43238285809571453,0.1470294058811763,0.9331866373274658,0.294,0.7240000000000002,0.591027096281145,C,0.5640000000000001,0.4444444444444445,0.6000000000000001,True,True,False,False,True,True,False,False,True,False,True,False
0.833333333333333,0.15343068613722766,0.17719619936656117,0.6654994163748542,0.8735747149429887,0.4266853370674135,0.061,0.04400000000000004,0.31740073500488863,D,0.6399999999999999,0.4444444444444445,0.11999999999999988,True,False,False,True,False,False,True,False,False,False,False,False
0.5,0.7643528705741149,0.32605434239039854,0.5314323828580956,0.2122424484896981,0.9101820364072817,0.139,0.5228000000000002,0.415390148237224,D,0.15999999999999998,0.0,0.9800000000000002,True,False,False,False,False,False,False,False,False,False,False,True
0.16666666666666652,0.7239447889577917,0.541923653942324,0.054527263631815925,0.2940588117623526,0.2944588917783557,0.29100000000000004,0.5753999999999999,0.2777621686015799,D,0.8959999999999999,0.8888888888888888,0.9199999999999999,False,False,False,True,True,True,False,False,False,True,False,False
0.33333333333333304,0.5649129825965196,0.17019503250541768,0.9529764882441221,0.7067413482696541,0.12642528505701156,0.976,0.38259999999999983,0.5679991908203059,C,0.46,0.1111111111111111,0.5800000000000001,True,False,False,True,True,True,False,False,True,False,False,False
0.6666666666666665,0.4680936187237448,0.022170361726954524,0.7927296981824246,0.6837367473494702,0.2966593318663733,0.966,0.3218000000000001,0.47768574607491643,C,0.52,0.8888888888888888,0.78,False,True,False,False,True,True,True,False,False,False,True,False
1.0,0.8883776755351072,0.33705617602933824,0.1490745372686344,0.8005601120224046,0.5973194638927786,0.828,0.8519999999999999,0.5411951134537363,C,0.8720000000000001,1.0,0.019999999999999907,False,False,False,True,True,False,False,False,False,False,False,True
0.833333333333333,0.7665533106621325,0.8654775795965997,0.981990995497749,0.18383676735347065,0.8453690738147632,0.233,0.02299999999999991,0.5063104777531777,C,0.008000000000000007,1.0,0.19999999999999996,True,True,False,False,True,False,True,False,False,False,False,False
0.6666666666666665,0.8119623924784958,0.043507251208534825,0.7370351842587959,0.35227045409081836,0.3854770954190838,0.44200000000000006,0.6254,0.4608165971746141,C,0.49599999999999994,0.0,0.76,False,False,False,True,True,True,False,True,False,False,False,False
0.6666666666666665,0.8131626325265053,0.429071511918653,0.4724028681007171,0.12582516503300667,0.9149829965993199,0.44,0.3941999999999999,0.3927780712302902,D,0.6279999999999999,1.0,0.09999999999999998,True,False,True,False,True,False,True,False,False,False,False,False
0.0,0.6427285457091421,0.76229371561927,0.6114724028681009,0.541108221644329,0.2442488497699542,0.387,0.6659999999999999,0.5873520718371747,C,0.15999999999999998,0.7777777777777777,0.040000000000000036,False,False,False,False,False,False,False,True,False,False,True,False
0.5,0.4578915783156634,0.9533255542590433,0.10655327663831915,0.29265853170634126,0.6937387477495502,0.045,0.19799999999999995,0.26824306858921765,D,0.068,0.2222222222222222,0.6199999999999999,False,True,False,False,True,False,False,False,True,False,True,False
0.33333333333333304,0.8645729145829169,0.9856642773795634,0.5604468901117226,0.6891378275655133,0.7359471894378877,0.535,0.23859999999999992,0.5680666224614797,C,0.536,0.2222222222222222,0.040000000000000036,True,True,False,False,False,True,False,False,True,False,False,False
0.5,0.925985197039408,0.4220703450575096,0.0735367683841921,0.00040008001600333465,0.27405481096219253,0.073,0.5868000000000002,0.18748243967677758,F,0.548,0.6666666666666665,0.18000000000000005,False,False,False,False,False,True,True,False,False,False,False,True
0.0,0.023604720944188973,0.9504917486247708,0.544939136234784,0.05961192238447688,0.027005401080216096,0.8019999999999999,0.98,0.6499398734532866,C,0.332,0.6666666666666665,0.08000000000000007,True,True,False,False,True,True,False,False,True,False,True,False
0.33333333333333304,0.051410282056411294,0.0355059176529422,0.552776388194097,0.43268653730746154,0.3652730546109224,0.691,0.9746000000000001,0.5541082727385112,C,0.8840000000000001,0.6666666666666665,0.54,False,False,False,False,True,True,True,False,False,False,False,False
0.33333333333333304,0.9587917583516705,0.7461243540590101,0.8747707186926796,0.9583916783356672,0.045209041808361716,0.353,0.2490000000000001,0.5763607143258522,C,0.3,0.6666666666666665,0.6800000000000002,True,False,True,False,False,False,True,False,False,False,True,False
0.16666666666666652,0.27705541108221654,0.6427737956326056,0.7251959312989829,0.8909781956391281,0.9009801960392081,0.647,0.10240000000000005,0.5734611537553806,C,0.516,0.2222222222222222,0.18000000000000005,False,False,False,True,True,True,False,True,False,False,True,False
0.5,0.8733746749349871,0.2495415902650442,0.24945806236451562,0.9941988397679538,0.9537907581516305,0.233,0.5904,0.47494352600051704,C,0.18799999999999994,0.7777777777777777,0.45999999999999996,True,False,True,False,False,True,False,False,False,True,False,False
0.5,0.3886777355471096,0.5074179029838306,0.8887777221944306,0.41688337667533526,0.7355471094218844,0.265,0.41999999999999993,0.5668640915272143,C,0.011999999999999983,0.0,0.019999999999999907,True,False,False,True,False,False,True,False,False,False,True,False
0.16666666666666652,0.11902380476095242,0.12952158693115534,0.5732866433216608,0.04660932186437283,0.7267453490698141,0.314,0.7616,0.4413962845165711,C,0.428,0.2222222222222222,0.26,False,False,False,False,False,False,False,False,False,True,True,False
0.6666666666666665,0.08021604320864184,0.8718119686614436,0.6064699016174753,0.30606121224244864,0.24084816963392686,0.797,0.5280000000000002,0.5673698288360174,C,0.528,0.7777777777777777,0.18000000000000005,True,False,True,False,False,True,False,False,False,False,False,False
0.0,0.15643128625725167,0.35789298216369403,0.16891779222944814,0.6759351870374077,0.07401480296059226,0.21100000000000002,0.5106000000000002,0.28784319895705734,D,0.764,0.1111111111111111,0.15999999999999992,False,False,False,True,False,True,False,False,True,False,True,False
0.5,0.24964992998599733,0.6261043507251209,0.8580957145239285,0.13522704540908181,0.8023604720944191,0.563,0.6463999999999999,0.6503894177277783,C,0.448,0.6666666666666665,0.21999999999999997,False,False,False,False,True,True,False,False,False,False,False,False
0.16666666666666652,0.4884976995399082,0.15885980996832816,0.9312989828247458,0.3000600120024006,0.5593118623724744,0.2,0.12640000000000007,0.36490632621180286,D,0.27999999999999997,0.3333333333333333,0.8,True,False,False,True,False,False,False,False,False,False,False,False
1.0,0.7013402680536107,0.20620103350558427,0.775220943805236,0.056211242248449755,0.681736347269454,0.28500000000000003,0.6772,0.4898009642724688,C,0.6040000000000001,0.5555555555555556,0.94,True,True,False,False,False,True,True,False,False,False,False,False
0.33333333333333304,0.9863972794558913,0.9921653608934824,0.9411372352843088,0.4750950190038008,0.7797559511902383,0.23500000000000001,0.48860000000000015,0.7170905494554893,B,0.37999999999999995,0.8888888888888888,0.7,True,True,False,False,True,True,False,False,False,False,True,False
0.833333333333333,0.441488297659532,0.7532922153692283,0.3023178255794564,0.20904180836167252,0.4094818963792759,0.645,0.8202,0.5249328493239978,C,0.23200000000000004,0.7777777777777777,0.08000000000000007,True,False,False,False,False,True,True,False,False,False,False,True
1.0,0.518103620724145,0.9621603600600102,0.8614307153576788,0.09121824364872988,0.14462892578515696,0.527,0.13880000000000003,0.4629744096921742,C,0.9120000000000001,0.3333333333333333,0.6199999999999999,True,False,False,True,True,False,False,False,True,False,False,True
0.16666666666666652,0.5217043408681739,0.2958826471078514,0.48891112222778044,0.41128225645129035,0.7951590318063615,0.721,0.3008000000000002,0.4061407747895569,D,0.536,0.6666666666666665,0.74,False,True,False,False,True,True,False,False,True,False,True,False
0.833333333333333,0.5393078615723146,0.1645274212368728,0.16391529097882285,0.35127025405081036,0.45389077815563117,0.22,0.9502000000000002,0.3842367300149474,D,0.2,0.2222222222222222,0.11999999999999988,True,False,True,False,False,False,False,False,False,False,True,False
0.6666666666666665,0.5177035407081418,0.5030838473078849,0.6690011672502918,0.5377075415083017,0.8271654330866174,0.009,0.5530000000000002,0.5386551883028576,C,0.6719999999999999,0.8888888888888888,0.30000000000000004,False,False,False,True,True,False,True,False,False,False,False,False
0.0,0.00860172034406892,0.49474912485414246,0.6843421710855426,0.7491498299659933,0.43768753750750156,0.6809999999999999,0.9294,0.7364434304723586,B,0.804,0.1111111111111111,0.41999999999999993,True,False,False,True,False,False,False,True,False,False,False,True
